Desc	Family ID	Hleu	Lpic	Lvar	Mglob	Pliv	Spurp_prefixed
(null)	OG0009569	0	3	1	0	2	1
(null)	OG0009570	0	4	1	1	0	1
(null)	OG0009571	0	2	1	2	1	1
(null)	OG0009572	0	2	1	1	1	2
(null)	OG0009573	0	3	1	1	0	2
(null)	OG0009574	0	2	1	1	2	1
(null)	OG0009575	0	2	2	1	1	1
(null)	OG0009576	0	1	1	3	1	1
(null)	OG0009577	0	1	1	2	0	3
(null)	OG0009578	0	1	1	0	3	2
(null)	OG0009579	0	3	1	1	1	1
(null)	OG0009580	0	1	2	1	1	2
(null)	OG0009581	0	3	1	1	1	1
(null)	OG0009582	0	1	1	1	3	1
(null)	OG0009583	0	1	6	0	0	0
(null)	OG0009584	0	1	3	1	0	2
(null)	OG0009585	0	1	1	2	1	2
(null)	OG0009586	0	1	2	1	1	2
(null)	OG0009587	0	2	1	1	1	2
(null)	OG0009588	0	1	2	2	1	1
(null)	OG0009589	0	3	1	1	1	1
(null)	OG0009590	0	1	2	1	1	2
(null)	OG0009591	0	1	3	1	1	1
(null)	OG0009592	0	2	1	1	2	1
(null)	OG0009593	0	1	1	1	2	2
(null)	OG0009594	0	1	2	2	0	2
(null)	OG0009595	0	1	1	1	1	3
(null)	OG0009596	0	2	2	0	1	2
(null)	OG0009597	0	1	1	1	2	2
(null)	OG0009598	0	1	3	1	2	0
(null)	OG0009599	0	1	2	1	1	2
(null)	OG0009600	0	1	1	1	1	3
(null)	OG0009601	0	2	1	1	1	2
(null)	OG0009602	0	2	2	1	1	1
(null)	OG0009603	0	1	1	1	1	3
(null)	OG0009604	0	1	0	0	2	4
(null)	OG0009605	0	1	2	2	1	1
(null)	OG0009606	0	1	1	1	2	2
(null)	OG0009607	0	1	2	1	1	2
(null)	OG0009608	0	1	1	1	1	3
(null)	OG0009609	0	1	2	1	1	2
(null)	OG0009610	0	1	1	1	1	3
(null)	OG0009611	0	2	1	1	1	2
(null)	OG0009612	0	2	2	1	1	1
(null)	OG0009613	0	1	2	1	1	2
(null)	OG0009614	0	1	1	0	1	4
(null)	OG0009615	0	1	2	1	1	2
(null)	OG0009616	0	1	3	1	1	1
(null)	OG0009617	0	2	2	1	1	1
(null)	OG0009618	0	1	3	1	1	1
(null)	OG0009619	0	3	1	1	1	1
(null)	OG0009620	0	1	2	1	1	2
(null)	OG0009621	0	1	1	1	1	3
(null)	OG0009622	0	1	3	1	1	1
(null)	OG0009623	0	1	1	1	1	3
(null)	OG0009624	0	2	2	1	1	1
(null)	OG0009625	0	1	2	1	1	2
(null)	OG0009626	0	1	2	1	3	0
(null)	OG0009627	0	2	1	2	1	1
(null)	OG0009628	0	1	3	1	1	1
(null)	OG0009629	0	3	1	1	1	1
(null)	OG0009630	0	1	1	1	2	2
(null)	OG0009631	0	4	3	0	0	0
(null)	OG0009632	0	3	1	1	1	1
(null)	OG0009633	0	1	2	1	1	2
(null)	OG0009634	0	2	2	1	1	1
(null)	OG0009635	0	1	1	1	1	3
(null)	OG0009636	0	2	3	1	0	1
(null)	OG0009637	0	3	1	1	1	1
(null)	OG0009638	0	1	2	2	1	1
(null)	OG0009639	0	1	1	1	1	3
(null)	OG0009640	0	1	3	1	1	1
(null)	OG0009641	0	1	1	1	1	3
(null)	OG0009642	0	3	1	1	1	1
(null)	OG0009643	0	4	1	0	1	1
(null)	OG0009644	0	1	2	1	1	2
(null)	OG0009645	0	2	2	1	1	1
(null)	OG0009646	0	2	1	1	1	2
(null)	OG0009647	0	2	1	1	0	3
(null)	OG0009648	0	1	1	1	1	3
(null)	OG0009649	0	2	1	1	1	2
(null)	OG0009650	0	0	6	0	1	0
(null)	OG0009651	0	0	6	0	1	0
(null)	OG0009652	0	0	7	0	0	0
(null)	OG0009653	0	0	6	0	1	0
(null)	OG0009654	0	0	1	4	2	0
(null)	OG0009655	0	0	1	0	6	0
(null)	OG0009656	0	0	1	2	2	2
(null)	OG0009657	0	0	1	0	2	4
(null)	OG0009658	0	0	0	6	1	0
(null)	OG0009659	0	0	0	4	3	0
(null)	OG0009660	0	0	0	1	6	0
(null)	OG0009661	0	0	0	2	5	0
(null)	OG0009662	0	0	0	2	5	0
(null)	OG0009663	0	0	0	3	4	0
(null)	OG0009664	0	0	0	7	0	0
(null)	OG0009665	0	0	0	7	0	0
(null)	OG0009666	0	0	0	2	5	0
(null)	OG0009667	0	0	0	3	1	3
(null)	OG0009668	0	0	0	1	6	0
(null)	OG0009669	0	0	0	1	3	3
(null)	OG0009670	0	0	0	1	6	0
(null)	OG0009671	0	0	0	0	7	0
(null)	OG0009672	0	0	0	0	2	5
(null)	OG0009673	0	0	0	0	2	5
(null)	OG0009674	0	0	0	0	4	3
(null)	OG0009675	0	0	0	0	0	7
(null)	OG0009676	0	0	0	0	0	7
(null)	OG0009677	0	0	0	0	0	7
(null)	OG0009678	0	0	0	0	0	7
(null)	OG0009679	1	1	1	1	1	1
(null)	OG0009680	1	1	1	1	1	1
(null)	OG0009681	1	1	1	1	1	1
(null)	OG0009682	1	0	0	0	0	5
(null)	OG0009683	1	1	1	1	1	1
(null)	OG0009684	1	1	1	1	1	1
(null)	OG0009685	1	1	1	1	1	1
(null)	OG0009686	1	1	1	1	1	1
(null)	OG0009687	1	1	1	1	1	1
(null)	OG0009688	1	1	1	1	1	1
(null)	OG0009689	1	1	1	1	1	1
(null)	OG0009690	1	1	1	1	1	1
(null)	OG0009691	1	1	1	1	1	1
(null)	OG0009692	1	1	1	1	1	1
(null)	OG0009693	1	1	1	1	1	1
(null)	OG0009694	1	1	1	1	1	1
(null)	OG0009695	1	1	1	1	1	1
(null)	OG0009696	1	1	1	1	1	1
(null)	OG0009697	1	1	1	1	1	1
(null)	OG0009698	1	1	1	1	1	1
(null)	OG0009699	1	1	1	1	1	1
(null)	OG0009700	1	1	1	1	1	1
(null)	OG0009701	1	1	1	1	0	2
(null)	OG0009702	1	1	1	1	1	1
(null)	OG0009703	1	1	1	1	1	1
(null)	OG0009704	1	1	1	1	1	1
(null)	OG0009705	1	1	1	1	1	1
(null)	OG0009706	1	1	1	1	1	1
(null)	OG0009707	1	1	1	1	1	1
(null)	OG0009708	1	1	1	1	1	1
(null)	OG0009709	1	1	0	1	1	2
(null)	OG0009710	1	1	1	1	1	1
(null)	OG0009711	1	1	1	1	1	1
(null)	OG0009712	1	1	1	1	1	1
(null)	OG0009713	6	0	0	0	0	0
(null)	OG0009714	1	1	1	1	1	1
(null)	OG0009715	1	1	1	1	1	1
(null)	OG0009716	1	1	1	1	1	1
(null)	OG0009717	1	1	1	1	1	1
(null)	OG0009718	1	1	1	1	1	1
(null)	OG0009719	1	1	1	1	1	1
(null)	OG0009720	1	1	1	1	1	1
(null)	OG0009721	1	1	1	1	1	1
(null)	OG0009722	1	1	1	1	1	1
(null)	OG0009723	1	1	1	0	1	2
(null)	OG0009724	1	1	1	1	0	2
(null)	OG0009725	1	1	1	1	1	1
(null)	OG0009726	6	0	0	0	0	0
(null)	OG0009727	1	1	1	1	1	1
(null)	OG0009728	1	1	1	1	1	1
(null)	OG0009729	3	0	0	0	3	0
(null)	OG0009730	1	1	1	1	1	1
(null)	OG0009731	1	1	2	1	0	1
(null)	OG0009732	1	1	2	0	1	1
(null)	OG0009733	1	1	1	1	1	1
(null)	OG0009734	1	1	1	1	1	1
(null)	OG0009735	1	1	1	1	1	1
(null)	OG0009736	1	1	1	1	1	1
(null)	OG0009737	1	1	1	1	1	1
(null)	OG0009738	1	1	1	1	1	1
(null)	OG0009739	6	0	0	0	0	0
(null)	OG0009740	1	1	1	1	1	1
(null)	OG0009741	6	0	0	0	0	0
(null)	OG0009742	1	1	1	1	1	1
(null)	OG0009743	1	0	2	1	1	1
(null)	OG0009744	6	0	0	0	0	0
(null)	OG0009745	6	0	0	0	0	0
(null)	OG0009746	1	1	1	1	1	1
(null)	OG0009747	1	1	2	1	1	0
(null)	OG0009748	1	1	1	1	1	1
(null)	OG0009749	1	1	1	1	1	1
(null)	OG0009750	1	1	1	1	1	1
(null)	OG0009751	1	1	1	1	1	1
(null)	OG0009752	1	1	1	1	1	1
(null)	OG0009753	1	1	1	1	1	1
(null)	OG0009754	1	1	1	1	1	1
(null)	OG0009755	6	0	0	0	0	0
(null)	OG0009756	1	1	1	1	1	1
(null)	OG0009757	1	1	1	1	1	1
(null)	OG0009758	1	1	1	1	1	1
(null)	OG0009759	1	1	2	0	1	1
(null)	OG0009760	1	1	1	1	1	1
(null)	OG0009761	1	1	1	1	1	1
(null)	OG0009762	1	1	1	1	1	1
(null)	OG0009763	1	1	1	1	1	1
(null)	OG0009764	1	1	1	1	1	1
(null)	OG0009765	1	1	1	1	1	1
(null)	OG0009766	1	1	2	1	0	1
(null)	OG0009767	1	1	1	1	1	1
(null)	OG0009768	1	1	1	1	1	1
(null)	OG0009769	3	0	0	0	3	0
(null)	OG0009770	1	2	1	1	0	1
(null)	OG0009771	1	1	1	1	1	1
(null)	OG0009772	1	1	1	1	1	1
(null)	OG0009773	1	1	1	1	1	1
(null)	OG0009774	1	1	1	1	1	1
(null)	OG0009775	1	1	1	1	1	1
(null)	OG0009776	1	1	1	1	1	1
(null)	OG0009777	1	1	1	1	1	1
(null)	OG0009778	1	1	1	1	1	1
(null)	OG0009779	1	1	1	1	1	1
(null)	OG0009780	1	1	1	1	1	1
(null)	OG0009781	1	1	1	1	1	1
(null)	OG0009782	1	1	1	1	1	1
(null)	OG0009783	1	1	1	1	1	1
(null)	OG0009784	1	1	1	1	1	1
(null)	OG0009785	1	1	1	1	1	1
(null)	OG0009786	1	1	1	1	1	1
(null)	OG0009787	1	1	1	1	1	1
(null)	OG0009788	1	1	1	1	1	1
(null)	OG0009789	1	1	1	1	1	1
(null)	OG0009790	1	1	1	1	1	1
(null)	OG0009791	1	1	1	1	1	1
(null)	OG0009792	1	1	1	1	1	1
(null)	OG0009793	1	1	1	1	1	1
(null)	OG0009794	1	1	1	1	1	1
(null)	OG0009795	1	1	1	1	1	1
(null)	OG0009796	1	1	1	1	1	1
(null)	OG0009797	6	0	0	0	0	0
(null)	OG0009798	1	1	1	1	1	1
(null)	OG0009799	1	1	1	1	1	1
(null)	OG0009800	1	1	1	1	1	1
(null)	OG0009801	1	1	1	1	1	1
(null)	OG0009802	6	0	0	0	0	0
(null)	OG0009803	1	1	1	1	1	1
(null)	OG0009804	6	0	0	0	0	0
(null)	OG0009805	1	1	1	1	1	1
(null)	OG0009806	1	1	1	0	1	2
(null)	OG0009807	2	1	1	0	0	2
(null)	OG0009808	1	1	1	1	1	1
(null)	OG0009809	1	1	1	1	1	1
(null)	OG0009810	1	1	1	0	1	2
(null)	OG0009811	1	1	1	1	1	1
(null)	OG0009812	1	1	1	1	1	1
(null)	OG0009813	6	0	0	0	0	0
(null)	OG0009814	1	1	2	1	0	1
(null)	OG0009815	1	1	1	1	1	1
(null)	OG0009816	1	1	1	1	1	1
(null)	OG0009817	1	1	1	1	1	1
(null)	OG0009818	1	1	1	1	1	1
(null)	OG0009819	1	0	1	1	1	2
(null)	OG0009820	1	1	1	1	1	1
(null)	OG0009821	1	1	1	1	1	1
(null)	OG0009822	1	1	1	1	1	1
(null)	OG0009823	1	1	1	1	1	1
(null)	OG0009824	1	1	1	1	1	1
(null)	OG0009825	1	1	1	1	1	1
(null)	OG0009826	1	1	1	1	1	1
(null)	OG0009827	1	1	1	1	1	1
(null)	OG0009828	1	1	1	1	1	1
(null)	OG0009829	1	1	2	1	1	0
(null)	OG0009830	6	0	0	0	0	0
(null)	OG0009831	1	1	1	1	1	1
(null)	OG0009832	1	1	1	1	1	1
(null)	OG0009833	1	1	1	1	1	1
(null)	OG0009834	1	0	1	1	1	2
(null)	OG0009835	1	1	1	1	1	1
(null)	OG0009836	1	1	1	1	1	1
(null)	OG0009837	1	1	1	1	1	1
(null)	OG0009838	1	1	1	1	1	1
(null)	OG0009839	1	1	1	1	1	1
(null)	OG0009840	1	1	1	1	1	1
(null)	OG0009841	1	1	1	1	1	1
(null)	OG0009842	1	1	1	1	1	1
(null)	OG0009843	1	1	1	1	1	1
(null)	OG0009844	6	0	0	0	0	0
(null)	OG0009845	1	1	1	1	0	2
(null)	OG0009846	1	1	1	1	1	1
(null)	OG0009847	1	1	1	1	1	1
(null)	OG0009848	1	1	1	1	1	1
(null)	OG0009849	1	1	1	1	1	1
(null)	OG0009850	1	1	1	1	1	1
(null)	OG0009851	1	1	1	1	1	1
(null)	OG0009852	1	1	1	1	1	1
(null)	OG0009853	1	1	1	1	1	1
(null)	OG0009854	1	1	1	1	1	1
(null)	OG0009855	1	1	1	1	1	1
(null)	OG0009856	1	1	1	1	1	1
(null)	OG0009857	1	1	1	1	1	1
(null)	OG0009858	1	1	1	1	1	1
(null)	OG0009859	6	0	0	0	0	0
(null)	OG0009860	1	1	1	1	1	1
(null)	OG0009861	1	1	1	1	0	2
(null)	OG0009862	1	1	1	1	1	1
(null)	OG0009863	1	1	2	0	1	1
(null)	OG0009864	1	1	1	1	0	2
(null)	OG0009865	1	1	1	1	1	1
(null)	OG0009866	3	1	2	0	0	0
(null)	OG0009867	1	1	1	1	1	1
(null)	OG0009868	1	1	1	1	1	1
(null)	OG0009869	1	1	1	1	1	1
(null)	OG0009870	1	1	1	1	1	1
(null)	OG0009871	1	1	1	1	1	1
(null)	OG0009872	1	1	1	1	1	1
(null)	OG0009873	1	1	1	1	1	1
(null)	OG0009874	1	1	1	1	1	1
(null)	OG0009875	1	1	1	1	1	1
(null)	OG0009876	1	1	1	1	1	1
(null)	OG0009877	1	0	1	1	1	2
(null)	OG0009878	1	1	1	1	1	1
(null)	OG0009879	1	1	1	1	1	1
(null)	OG0009880	1	1	1	1	1	1
(null)	OG0009881	1	1	1	0	1	2
(null)	OG0009882	1	1	1	1	1	1
(null)	OG0009883	1	1	1	1	1	1
(null)	OG0009884	1	1	1	1	1	1
(null)	OG0009885	1	1	1	1	1	1
(null)	OG0009886	1	1	1	1	1	1
(null)	OG0009887	1	1	2	0	1	1
(null)	OG0009888	1	1	1	1	0	2
(null)	OG0009889	1	1	1	1	1	1
(null)	OG0009890	1	1	1	1	1	1
(null)	OG0009891	1	1	1	1	1	1
(null)	OG0009892	1	1	1	1	1	1
(null)	OG0009893	1	1	1	1	1	1
(null)	OG0009894	1	1	1	1	1	1
(null)	OG0009895	1	1	1	1	1	1
(null)	OG0009896	1	1	1	1	1	1
(null)	OG0009897	1	1	1	1	1	1
(null)	OG0009898	1	1	1	1	1	1
(null)	OG0009899	1	1	1	1	1	1
(null)	OG0009900	1	1	1	1	1	1
(null)	OG0009901	1	1	1	1	1	1
(null)	OG0009902	1	1	1	1	1	1
(null)	OG0009903	1	1	1	1	1	1
(null)	OG0009904	1	1	1	1	1	1
(null)	OG0009905	1	1	1	1	1	1
(null)	OG0009906	1	1	1	1	1	1
(null)	OG0009907	1	1	1	1	1	1
(null)	OG0009908	1	1	1	1	1	1
(null)	OG0009909	1	1	1	1	1	1
(null)	OG0009910	1	1	1	1	1	1
(null)	OG0009911	1	1	1	1	1	1
(null)	OG0009912	1	1	1	1	1	1
(null)	OG0009913	1	0	1	2	1	1
(null)	OG0009914	1	1	1	1	1	1
(null)	OG0009915	1	1	1	1	1	1
(null)	OG0009916	2	1	1	1	0	1
(null)	OG0009917	1	0	1	1	1	2
(null)	OG0009918	1	1	1	1	1	1
(null)	OG0009919	1	1	1	1	1	1
(null)	OG0009920	1	1	1	1	1	1
(null)	OG0009921	1	1	1	1	1	1
(null)	OG0009922	1	1	1	1	1	1
(null)	OG0009923	1	1	1	1	1	1
(null)	OG0009924	1	1	1	1	1	1
(null)	OG0009925	1	1	1	1	1	1
(null)	OG0009926	1	1	1	1	1	1
(null)	OG0009927	1	1	1	1	1	1
(null)	OG0009928	1	1	1	1	1	1
(null)	OG0009929	1	1	1	1	1	1
(null)	OG0009930	1	1	1	1	1	1
(null)	OG0009931	1	1	1	1	1	1
(null)	OG0009932	1	1	1	1	1	1
(null)	OG0009933	1	1	1	1	1	1
(null)	OG0009934	1	1	1	1	1	1
(null)	OG0009935	1	1	1	1	1	1
(null)	OG0009936	1	1	1	1	1	1
(null)	OG0009937	1	1	1	1	1	1
(null)	OG0009938	1	1	1	1	0	2
(null)	OG0009939	1	1	1	2	0	1
(null)	OG0009940	1	1	2	0	1	1
(null)	OG0009941	1	1	1	1	1	1
(null)	OG0009942	1	1	1	1	1	1
(null)	OG0009943	1	1	1	1	1	1
(null)	OG0009944	1	1	1	1	1	1
(null)	OG0009945	6	0	0	0	0	0
(null)	OG0009946	1	1	1	1	1	1
(null)	OG0009947	1	1	1	1	1	1
(null)	OG0009948	1	1	1	1	1	1
(null)	OG0009949	1	1	1	1	1	1
(null)	OG0009950	1	1	1	1	1	1
(null)	OG0009951	6	0	0	0	0	0
(null)	OG0009952	1	1	1	1	1	1
(null)	OG0009953	1	0	0	0	5	0
(null)	OG0009954	1	1	1	1	0	2
(null)	OG0009955	1	1	1	1	1	1
(null)	OG0009956	1	1	1	1	1	1
(null)	OG0009957	1	1	1	1	1	1
(null)	OG0009958	1	1	1	1	1	1
(null)	OG0009959	6	0	0	0	0	0
(null)	OG0009960	1	1	1	1	1	1
(null)	OG0009961	5	0	0	1	0	0
(null)	OG0009962	1	1	2	1	0	1
(null)	OG0009963	1	1	1	1	1	1
(null)	OG0009964	1	1	1	1	1	1
(null)	OG0009965	1	1	1	1	1	1
(null)	OG0009966	1	1	1	1	1	1
(null)	OG0009967	1	1	1	1	1	1
(null)	OG0009968	1	1	1	1	1	1
(null)	OG0009969	1	1	1	1	1	1
(null)	OG0009970	1	1	1	1	1	1
(null)	OG0009971	1	1	1	1	1	1
(null)	OG0009972	1	1	2	1	1	0
(null)	OG0009973	1	1	1	0	1	2
(null)	OG0009974	1	1	1	1	1	1
(null)	OG0009975	1	1	1	1	1	1
(null)	OG0009976	1	1	1	1	1	1
(null)	OG0009977	1	1	2	0	1	1
(null)	OG0009978	1	1	1	1	1	1
(null)	OG0009979	1	1	1	1	1	1
(null)	OG0009980	1	1	1	1	1	1
(null)	OG0009981	1	1	1	1	1	1
(null)	OG0009982	1	1	1	1	1	1
(null)	OG0009983	1	1	1	1	1	1
(null)	OG0009984	1	1	1	1	1	1
(null)	OG0009985	1	1	1	1	1	1
(null)	OG0009986	1	1	1	1	1	1
(null)	OG0009987	1	1	1	1	1	1
(null)	OG0009988	1	1	1	1	1	1
(null)	OG0009989	1	1	1	1	1	1
(null)	OG0009990	1	2	1	0	1	1
(null)	OG0009991	6	0	0	0	0	0
(null)	OG0009992	1	1	1	1	1	1
(null)	OG0009993	1	1	1	1	1	1
(null)	OG0009994	1	1	1	1	1	1
(null)	OG0009995	6	0	0	0	0	0
(null)	OG0009996	1	1	1	1	1	1
(null)	OG0009997	1	1	1	1	1	1
(null)	OG0009998	4	1	0	0	0	1
(null)	OG0009999	1	1	1	1	1	1
(null)	OG0010000	1	1	1	1	1	1
(null)	OG0010001	1	1	1	1	1	1
(null)	OG0010002	1	1	1	1	1	1
(null)	OG0010003	6	0	0	0	0	0
(null)	OG0010004	1	1	1	1	1	1
(null)	OG0010005	1	1	1	1	1	1
(null)	OG0010006	1	1	1	1	1	1
(null)	OG0010007	1	1	1	1	1	1
(null)	OG0010008	1	1	1	1	1	1
(null)	OG0010009	1	1	1	0	1	2
(null)	OG0010010	1	1	1	1	1	1
(null)	OG0010011	1	1	1	1	1	1
(null)	OG0010012	6	0	0	0	0	0
(null)	OG0010013	1	1	1	1	1	1
(null)	OG0010014	1	1	1	1	1	1
(null)	OG0010015	1	1	1	1	1	1
(null)	OG0010016	1	1	1	1	1	1
(null)	OG0010017	1	1	1	1	1	1
(null)	OG0010018	1	1	1	1	1	1
(null)	OG0010019	1	1	1	1	1	1
(null)	OG0010020	1	1	1	1	1	1
(null)	OG0010021	1	1	1	1	1	1
(null)	OG0010022	1	1	1	1	1	1
(null)	OG0010023	1	1	1	1	1	1
(null)	OG0010024	1	1	1	1	1	1
(null)	OG0010025	1	1	1	1	1	1
(null)	OG0010026	6	0	0	0	0	0
(null)	OG0010027	6	0	0	0	0	0
(null)	OG0010028	1	1	1	1	1	1
(null)	OG0010029	1	1	1	1	1	1
(null)	OG0010030	1	1	1	1	1	1
(null)	OG0010031	1	1	1	1	1	1
(null)	OG0010032	1	1	1	1	1	1
(null)	OG0010033	1	1	1	1	1	1
(null)	OG0010034	1	1	1	1	1	1
(null)	OG0010035	2	0	0	1	3	0
(null)	OG0010036	1	1	1	1	1	1
(null)	OG0010037	1	1	1	1	1	1
(null)	OG0010038	1	1	1	1	1	1
(null)	OG0010039	1	1	1	1	1	1
(null)	OG0010040	1	1	1	1	1	1
(null)	OG0010041	2	1	1	1	0	1
(null)	OG0010042	1	1	1	1	1	1
(null)	OG0010043	1	1	1	1	1	1
(null)	OG0010044	1	1	1	1	1	1
(null)	OG0010045	1	1	1	1	1	1
(null)	OG0010046	1	1	1	1	1	1
(null)	OG0010047	6	0	0	0	0	0
(null)	OG0010048	1	1	1	1	1	1
(null)	OG0010049	1	1	1	1	1	1
(null)	OG0010050	1	1	1	1	1	1
(null)	OG0010051	1	1	1	1	1	1
(null)	OG0010052	1	1	1	1	1	1
(null)	OG0010053	1	1	1	1	1	1
(null)	OG0010054	1	1	1	1	1	1
(null)	OG0010055	1	1	1	1	1	1
(null)	OG0010056	1	1	1	1	1	1
(null)	OG0010057	1	1	1	1	1	1
(null)	OG0010058	1	1	1	1	1	1
(null)	OG0010059	1	1	1	1	1	1
(null)	OG0010060	1	1	1	1	1	1
(null)	OG0010061	1	1	1	1	1	1
(null)	OG0010062	1	1	1	1	1	1
(null)	OG0010063	1	1	1	1	1	1
(null)	OG0010064	1	1	1	1	1	1
(null)	OG0010065	1	1	1	1	0	2
(null)	OG0010066	1	1	1	1	1	1
(null)	OG0010067	3	0	0	0	3	0
(null)	OG0010068	1	1	1	1	1	1
(null)	OG0010069	1	1	1	1	1	1
(null)	OG0010070	1	1	1	1	1	1
(null)	OG0010071	1	1	1	1	1	1
(null)	OG0010072	1	1	1	1	1	1
(null)	OG0010073	1	1	1	1	1	1
(null)	OG0010074	1	1	1	1	1	1
(null)	OG0010075	1	1	1	1	1	1
(null)	OG0010076	1	1	1	1	1	1
(null)	OG0010077	1	1	1	1	1	1
(null)	OG0010078	1	1	1	1	1	1
(null)	OG0010079	1	1	1	1	1	1
(null)	OG0010080	1	1	1	1	1	1
(null)	OG0010081	1	1	1	1	1	1
(null)	OG0010082	1	1	1	1	1	1
(null)	OG0010083	1	1	1	1	1	1
(null)	OG0010084	1	1	1	1	1	1
(null)	OG0010085	1	1	1	1	1	1
(null)	OG0010086	1	1	1	1	1	1
(null)	OG0010087	1	1	1	0	1	2
(null)	OG0010088	1	1	1	1	1	1
(null)	OG0010089	1	1	1	1	1	1
(null)	OG0010090	1	1	1	1	1	1
(null)	OG0010091	1	1	1	1	1	1
(null)	OG0010092	1	1	1	1	1	1
(null)	OG0010093	1	1	1	1	1	1
(null)	OG0010094	1	1	1	1	1	1
(null)	OG0010095	1	1	1	1	1	1
(null)	OG0010096	1	1	1	1	1	1
(null)	OG0010097	1	1	1	1	1	1
(null)	OG0010098	1	1	1	1	1	1
(null)	OG0010099	1	1	1	1	1	1
(null)	OG0010100	1	1	1	1	1	1
(null)	OG0010101	1	1	1	1	1	1
(null)	OG0010102	1	1	1	1	1	1
(null)	OG0010103	6	0	0	0	0	0
(null)	OG0010104	1	1	1	1	1	1
(null)	OG0010105	1	1	1	1	1	1
(null)	OG0010106	1	1	1	1	1	1
(null)	OG0010107	1	1	1	1	1	1
(null)	OG0010108	1	1	1	1	1	1
(null)	OG0010109	1	1	1	1	1	1
(null)	OG0010110	1	1	1	1	1	1
(null)	OG0010111	1	1	1	1	1	1
(null)	OG0010112	1	1	1	1	1	1
(null)	OG0010113	1	1	1	1	1	1
(null)	OG0010114	1	1	1	1	1	1
(null)	OG0010115	1	1	1	1	1	1
(null)	OG0010116	1	1	1	1	1	1
(null)	OG0010117	1	1	1	1	1	1
(null)	OG0010118	1	1	1	0	1	2
(null)	OG0010119	1	1	1	1	1	1
(null)	OG0010120	1	1	1	1	1	1
(null)	OG0010121	1	1	1	1	1	1
(null)	OG0010122	1	1	2	0	1	1
(null)	OG0010123	1	1	1	1	1	1
(null)	OG0010124	1	1	1	1	1	1
(null)	OG0010125	1	1	1	1	1	1
(null)	OG0010126	1	1	1	1	1	1
(null)	OG0010127	1	1	1	1	1	1
(null)	OG0010128	1	1	1	1	1	1
(null)	OG0010129	1	1	1	1	1	1
(null)	OG0010130	1	1	1	1	1	1
(null)	OG0010131	1	1	1	1	1	1
(null)	OG0010132	1	1	1	1	1	1
(null)	OG0010133	1	1	1	1	1	1
(null)	OG0010134	1	1	1	1	1	1
(null)	OG0010135	1	0	0	1	4	0
(null)	OG0010136	1	1	1	1	1	1
(null)	OG0010137	1	1	1	1	1	1
(null)	OG0010138	1	1	1	1	1	1
(null)	OG0010139	1	1	1	1	1	1
(null)	OG0010140	1	1	1	1	1	1
(null)	OG0010141	1	1	1	1	1	1
(null)	OG0010142	1	1	1	1	1	1
(null)	OG0010143	1	1	1	1	1	1
(null)	OG0010144	1	1	1	1	1	1
(null)	OG0010145	1	1	1	1	1	1
(null)	OG0010146	1	1	1	1	1	1
(null)	OG0010147	1	1	1	1	1	1
(null)	OG0010148	1	1	1	1	1	1
(null)	OG0010149	1	1	1	1	1	1
(null)	OG0010150	1	1	1	1	1	1
(null)	OG0010151	1	1	1	1	1	1
(null)	OG0010152	1	1	1	1	1	1
(null)	OG0010153	1	1	1	1	1	1
(null)	OG0010154	1	1	1	1	1	1
(null)	OG0010155	1	1	1	1	1	1
(null)	OG0010156	1	1	1	0	1	2
(null)	OG0010157	1	1	1	1	1	1
(null)	OG0010158	1	1	1	1	1	1
(null)	OG0010159	1	1	1	1	1	1
(null)	OG0010160	1	1	1	1	1	1
(null)	OG0010161	1	1	1	1	1	1
(null)	OG0010162	1	1	1	1	1	1
(null)	OG0010163	1	1	1	1	1	1
(null)	OG0010164	1	1	1	1	1	1
(null)	OG0010165	1	1	1	1	1	1
(null)	OG0010166	1	1	1	1	1	1
(null)	OG0010167	1	1	1	1	1	1
(null)	OG0010168	1	1	1	1	1	1
(null)	OG0010169	1	1	1	1	1	1
(null)	OG0010170	1	1	2	0	1	1
(null)	OG0010171	1	1	1	1	1	1
(null)	OG0010172	1	1	1	1	1	1
(null)	OG0010173	1	1	1	1	1	1
(null)	OG0010174	6	0	0	0	0	0
(null)	OG0010175	1	1	1	1	1	1
(null)	OG0010176	1	1	1	1	1	1
(null)	OG0010177	1	1	1	1	1	1
(null)	OG0010178	1	1	1	1	1	1
(null)	OG0010179	1	1	1	1	1	1
(null)	OG0010180	1	1	1	1	1	1
(null)	OG0010181	1	1	1	1	1	1
(null)	OG0010182	1	1	1	1	1	1
(null)	OG0010183	1	1	1	1	1	1
(null)	OG0010184	1	1	1	1	1	1
(null)	OG0010185	1	1	1	1	1	1
(null)	OG0010186	1	1	1	1	1	1
(null)	OG0010187	1	1	1	1	1	1
(null)	OG0010188	1	1	1	1	1	1
(null)	OG0010189	1	1	1	1	1	1
(null)	OG0010190	1	1	1	1	1	1
(null)	OG0010191	1	1	1	1	1	1
(null)	OG0010192	1	1	1	1	1	1
(null)	OG0010193	1	1	1	1	1	1
(null)	OG0010194	1	1	1	1	1	1
(null)	OG0010195	1	1	1	1	1	1
(null)	OG0010196	1	1	1	1	1	1
(null)	OG0010197	1	1	1	1	1	1
(null)	OG0010198	1	1	1	1	1	1
(null)	OG0010199	1	1	1	1	1	1
(null)	OG0010200	1	1	1	1	1	1
(null)	OG0010201	1	1	1	1	1	1
(null)	OG0010202	1	1	1	1	1	1
