TID	tubefeet3_kq	spine1_kq	ovary3_kq	gut1_kq
MGLB10033.2	0.437188	0.558803	3.50786	0.314489
MGLB10033.4	0.768581	7.28473	2.04727	12.9797
MGLB10033.3	0.0	0.0	0.0	0.0
MGLB10080.6	0.661582	0.0	0.0954745	0.0
MGLB10080.1	19.8577	35.5389	3.93022e-08	1.03076e-07
MGLB10080.2	0.0	0.429951	1.98337e-07	6.15551e-07
MGLB10080.3	0.0	3.21398	0.272082	3.67151
MGLB10080.4	0.0191503	1.878e-06	6.84678e-07	4.41269e-07
MGLB10080.5	2.24453	1.19305e-05	0.815347	2.25205
MGLB09448.4	0.0	0.0	0.0	2.8932
MGLB09448.1	38.8745	53.4452	0.593808	209.106
MGLB09448.2	6.91072	1.58483	0.0	1.42162
MGLB09448.3	17.2787	49.9629	5.77218	3.43906
MGLB09832.1	1.70829	1.07637	1.28514	2.092
MGLB09832.2	0.0	3.49792	1.40584	6.07067
MGLB09832.3	0.0	0.0	1.67003e-05	9.93349e-10
MGLB09832.4	0.37246	2.23411	0.0	2.87583
MGLB10087.1	0.556894	5.23377	0.134827	5.77456
MGLB10087.2	1.99865	0.0	0.419692	0.0
MGLB10087.3	0.0	0.0	0.419692	0.0
MGLB09824.1	70.4431	111.782	26.4258	26.8782
MGLB09914.1	81.4458	373.327	82.7134	72.2634
MGLB09559.1	50.4169	43.1002	1.5491	42.0292
MGLB09756.1	0.0	0.0320625	0.148574	0.8544
MGLB09562.1	0.738448	0.0	0.0	0.0
MGLB09419.1	1.09246	3.56369	0.353902	0.0
MGLB09419.2	0.0	0.656015	0.0	0.0
MGLB09419.3	0.877672	0.275112	1.20281	1.57375
MGLB09630.1	5.05578	7.8946	0.989334	12.2286
MGLB09869.1	0.0	1.5144	0.367888	0.885989
MGLB09588.2	2.94405	2.53522	0.0	1.69259
MGLB09588.1	0.0	4.4043	0.0	0.0
MGLB09671.1	0.0	0.0	0.0	0.0
MGLB09496.1	0.0	0.0	0.0	0.392984
MGLB09773.1	12.4195	46.4106	11.1526	164.629
MGLB09533.1	0.896239	1.97176	0.0	3.86864
MGLB09775.1	0.0	0.0	0.0	4.07391
MGLB09842.1	0.0	0.0	0.539148	0.0
MGLB09982.1	8.89431	8.39618	0.0	3.35013
MGLB09567.1	1.4489	3.83894	0.215676	1.38298
MGLB09567.2	0.387734	2.13387	0.0	1.3114
MGLB09848.1	1.91691	5.20995	1.56738	10.697
MGLB09975.1	38.847	50.5448	12.5475	24.7938
MGLB09853.1	0.0	0.105879	0.0	0.0
MGLB09765.2	1.68731	2.48681	0.805702	6.31315
MGLB09765.1	4.88812	3.26144	1.03768	12.4143
MGLB09458.1	14.0988	26.2228	2.95171	25.4727
MGLB09928.1	3.02536	0.0	0.0	0.0
MGLB09928.2	1.12435e-07	4.9459	5.45719	5.93215
MGLB09456.1	8.18713	5.37083	11.939	9.82507
MGLB09590.1	7.93047	20.1961	2.88939	12.8821
MGLB10010.1	2.41403	8.62588	0.0	1.19086
MGLB10010.2	0.0	0.0	0.0	0.0
MGLB09572.1	9.77577	11.9725	0.303346	2.66385
MGLB09852.1	6.178	6.61097	0.424182	1.15066
MGLB09960.2	0.0	11.9666	0.0	0.0
MGLB09960.6	5.97287	8.35984	1.073	9.8523
MGLB09960.1	0.0	3.74782e-09	0.0	0.0
MGLB09960.10	0.0	0.0	0.0	0.0
MGLB09960.11	0.0	0.279551	0.0	0.0
MGLB09960.3	0.0	0.725548	0.0	0.0
MGLB09960.4	0.0	0.0	0.0	0.0
MGLB09960.5	0.0	3.10666	0.0	0.0
MGLB09960.7	0.0	0.0	0.0	0.0
MGLB09960.8	0.0	2.1275	0.0	0.0
MGLB09960.9	0.0	0.48284	0.0	0.0
MGLB09849.1	2.48019	11.1235	0.752129	1.1555
MGLB09761.1	18.8517	29.0745	4.99318	4.7993
MGLB09595.1	5.22306	6.49854	1.04715	1.53784
MGLB09811.1	1.00992	0.89898	0.0543606	0.0
MGLB09728.1	3.64949	0.70845	0.0	0.0
MGLB10055.1	0.0	0.0	0.0	0.998118
MGLB09769.1	103.9	23.8371	1.23683	0.808427
MGLB09769.2	0.0	0.332137	2.4994	0.92465
MGLB10051.1	3.94442	5.60271	0.561922	6.8826
MGLB10051.2	0.495817	0.251812	0.0	0.0
MGLB09940.1	5.62275	5.12232	1.44691	6.00068
MGLB09673.1	0.0	0.0	0.0	5.72378
MGLB10101.1	0.0277181	0.506667	0.0221042	0.499127
MGLB09743.1	3.71013	7.99419	1.48498	9.24999
MGLB09669.1	0.0	1.362	0.0	0.0
MGLB09743.2	2.77765e-08	4.20423e-08	9.16595e-08	0.0
MGLB09502.1	13.7716	20.3379	1.00524	13.0763
MGLB09411.1	1.47439	1.73591	0.201513	24.2722
MGLB09714.1	438.078	525.262	75.5819	205.154
MGLB09635.2	0.193919	0.0	0.113998	0.0
MGLB09635.1	0.65267	1.52431	0.367951	2.14151
MGLB10030.1	5.67165	0.0	0.0	2.50296
MGLB09989.1	11.9875	30.1944	52.2264	4.57602
MGLB09844.1	22.0675	12.9699	0.0	0.0
MGLB09850.1	0.0	0.0	0.579848	0.0
MGLB09766.1	0.0	0.0	0.0	84.2804
MGLB09455.1	0.0	0.0	0.0	0.487268
MGLB09923.3	0.0	2.08379	2.50217	0.0
MGLB09923.2	0.0	0.422488	0.0	0.0877192
MGLB09923.1	6.27458	14.8911	0.630131	12.4984
MGLB09459.1	0.0	4.09537	0.0	7.28314
MGLB09459.2	3.40275	5.43751	0.4135	0.0
MGLB09587.1	6.20867	18.2446	6.58856	14.994
MGLB09745.1	0.180662	4.30612	0.28425	3.02194
MGLB09835.1	2.25837	5.35828	0.479155	2.84262
MGLB09835.2	0.0	0.0	0.0	0.0
MGLB09450.1	1.65742	3.85704	0.215766	4.04086
MGLB09430.1	35.8373	10.8289	11.7672	1.61923
MGLB09921.1	2.21825	11.1531	2.00676	14.5935
MGLB09464.1	5.79662e-10	0.0	0.584003	2.93231e-09
MGLB09464.2	4.7935	12.0949	6.29985	19.5958
MGLB09464.3	0.423011	0.507934	1.00019	0.516985
MGLB09813.1	31.712	64.7204	0.316012	1.18536
MGLB09547.1	3.67102	12.392	0.546014	4.45375
MGLB09967.1	0.0	0.131138	1.82588	2.03988
MGLB09967.2	2.09788	3.74795	0.387469	0.0
MGLB09676.1	12.9248	99.384	0.0	6.92113
MGLB09575.1	0.250483	6.91229	0.0	0.537897
MGLB09688.1	0.0	0.273099	0.0	0.0950786
MGLB09754.1	0.0	21.1316	0.0	2.2794
MGLB10068.1	8.53285	39.2869	0.0	5.14808
MGLB09619.1	2.64471	14.296	1.12366	0.0
MGLB10070.1	3.90189	6.76409	0.113652	3.1732
MGLB09931.1	4.1621	3.42375	0.658904	14.1958
MGLB09798.1	0.0	2.14554	0.0	0.343757
MGLB10110.1	0.454933	8.40579	0.0	1.80767
MGLB09817.1	0.0	0.0	0.0	4.83633
MGLB09903.1	0.0	0.154752	0.0	0.0
MGLB09523.1	0.211218	0.0	0.0	0.0
MGLB09787.1	648.523	426.881	273.733	606.731
MGLB09518.1	5.10873	2.01848	0.795743	5.15216
MGLB09432.1	0.995076	13.7832	1.80479	36.8366
MGLB09556.1	4.9804	8.72589	0.0	17.5723
MGLB09978.1	0.944966	9.04529	0.238437	23.4847
MGLB09691.1	2.50324	5.48183	0.972526	8.76145
MGLB09569.1	1.1391	2.35383	0.0	4.76503
MGLB09678.1	1.16435	2.57709	0.204928	0.559114
MGLB09678.2	0.0	0.428609	0.0	0.0
MGLB09739.1	21.7172	13.3795	10.0068	5.76766
MGLB10074.1	7.28284	16.2496	6.93455	18.5734
MGLB09614.1	2.28669	5.84812	0.872169	7.80483
MGLB09614.2	0.0	0.0	0.0182225	0.0
MGLB10076.1	0.0	0.0546634	0.0	0.381634
MGLB09952.1	2.31493	3.36502	2.09336	5.5598
MGLB09783.1	1.69801	4.83838	1.84267	10.7134
MGLB09711.1	0.0	0.0	0.0	0.0
MGLB09711.2	58.9581	7.55026	18.4283	7.8208
MGLB10099.1	11.559	25.9899	14.2131	26.5868
MGLB09808.2	0.0	0.0	0.0	0.0
MGLB09808.1	0.0	0.616954	0.0	0.691
MGLB10116.1	1.90569	9.20935	0.0762879	7.71316
MGLB10116.2	0.0	0.0	0.0	0.0
MGLB09631.1	2.18478	6.20047	0.384987	1.30175
MGLB10053.1	9.47689	64.1187	2.23457	1717.47
MGLB09638.2	0.0	0.0	0.0	15.2268
MGLB09638.1	3.74574	111.236	0.39055	3635.56
MGLB09638.3	0.0	0.0	0.0	0.900439
MGLB09463.1	0.0	0.0	0.0	0.0
MGLB09694.1	0.0	0.0	0.0	0.0
MGLB09463.2	5.26393	35.1241	3.35227	37.0515
MGLB10085.1	0.0	0.0	0.0	0.0
MGLB09697.1	0.0	10.0404	0.0	0.0
MGLB09624.1	1.63176	4.36193	0.0	0.316546
MGLB09999.1	0.0840772	3.59753	0.0	0.0
MGLB09992.1	4.22618	13.2763	1.30811	40.7746
MGLB09469.1	60.9286	145.572	20.1421	517.679
MGLB10097.1	4.14168	8.96581	1.59962	9.19373
MGLB10097.2	0.159347	1.71953	0.220644	1.96491
MGLB09709.1	0.0	12.9168	0.0	0.253986
MGLB09434.2	2.60612	0.874465	0.0	0.0
MGLB09434.1	0.183527	1.1814	0.0	0.0
MGLB09696.2	0.31419	2.02487	0.0	0.885667
MGLB09696.1	1.92341	6.90056	1.42716	7.69351
MGLB09613.1	2.45374	2.08144	0.0	1.07398
MGLB10008.1	0.0	2.81451	0.0	0.0
MGLB10008.2	3.11698	0.981397	1.61263	0.0
MGLB09741.1	77.2479	206.049	3.69855	142.446
MGLB10005.1	6.39668	12.5691	1.29739	15.3439
MGLB10117.2	1.35587	2.57805	0.438074	2.17697
MGLB10117.1	0.0	3.39769	0.0	0.17864
MGLB09514.1	1.50806	2.0216	0.0	0.0
MGLB09408.1	1.66941	3.32905	1.34875	7.99509
MGLB09589.1	7.91873	25.1332	2.65716	67.0089
MGLB09589.2	0.0	0.0	0.0	1.37081
MGLB09589.3	21.6341	27.0193	6.61616	58.834
MGLB10075.1	0.519804	0.892236	0.0279221	0.674294
MGLB09452.1	5.29677	7.26748	0.0	6.00216
MGLB09847.3	0.0	5.20153	0.0	1.9548
MGLB09847.2	1.16204	0.0	0.0	0.0
MGLB09847.1	4.71655	5.8329	0.0	2.17923
MGLB09819.1	0.323313	0.0554527	0.0781304	2.64006
MGLB09819.3	0.0	0.0	0.0	0.0
MGLB09819.2	0.494412	0.0	0.504003	2.00256
MGLB09819.4	4.0111	2.54586	0.0	7.16831
MGLB09819.5	0.0	0.0	0.0	0.0
MGLB09819.6	1.94213	1.56477	0.131215	9.98794
MGLB09910.1	0.308298	0.814876	0.0	0.0636117
MGLB09548.1	0.0	0.612836	0.0	0.0
MGLB09426.1	3.62169	8.97463	1.05163	15.6356
MGLB09521.1	3.38324	13.8315	5.96929	25.0281
MGLB09932.1	73.178	74.8363	9.63962	0.0628263
MGLB09932.2	8.29714	28.9306	2.29778	69.3365
MGLB09655.1	30.773	44.0879	10.9791	38.3191
MGLB09655.2	21.4357	33.705	6.72271	31.3037
MGLB09592.1	1.85006	9.70123	0.482571	12.677
MGLB09592.2	4.0365	5.45694	0.482571	4.43694
MGLB09675.1	0.0	0.0	0.0	0.0
MGLB09734.1	1.75183	0.738522	0.0	10.2364
MGLB10050.1	0.0	3.12445	0.338653	2.44436
MGLB10046.1	0.0	0.0	0.0	0.0
MGLB09965.1	0.0	0.0	0.0	0.0
MGLB09789.1	1.46016	11.0403	21.7589	5.86846
MGLB09716.1	5.73841	41.6933	4.32132	26.9965
MGLB10113.1	0.0	0.0	0.0	0.0
MGLB09558.2	0.0	0.0	0.0	0.0
MGLB09558.1	2.71277	10.982	1.31543	10.4593
MGLB10020.1	13.4969	22.4603	2.00086	18.5632
MGLB09651.1	8.01734	17.0336	14.792	28.6445
MGLB10042.1	6.86923	29.044	0.720804	3.0765
MGLB09649.1	71.4651	61.3732	21.3511	52.8556
MGLB09703.1	7.14732	29.035	3.43901	31.2666
MGLB10014.1	3.06942	2.22882	0.914081	5.49649
MGLB09866.1	0.0	0.0	0.0	0.0
MGLB09954.1	2.591	0.486004	2.04917	1.19606
MGLB09871.1	3.53691	0.927683	0.0	1.0038
MGLB09856.1	0.0	2.6423	0.560129	1.83476
MGLB09483.1	8.18188	4.4832	2.3374	7.19726
MGLB09856.2	3.82983	10.3415	1.54501	10.848
MGLB09856.3	0.0	0.0	0.0	0.0
MGLB09571.1	0.0	0.0	0.0	0.270789
MGLB09457.1	0.0	0.0	0.0	0.906855
MGLB10094.1	0.0	0.0	3.31492e-10	0.0
MGLB10094.2	3.15862	3.45652	1.29334e-05	6.84245
MGLB10094.3	0.0	0.0	1.05173	0.0
MGLB10094.4	0.0	0.0	0.200702	0.0
MGLB09698.1	4.00594	9.7766	2.92473	5.77493
MGLB09454.1	3.79244e-05	0.000168637	4.60299e-06	0.0008069
MGLB09454.2	0.361604	1.95838	0.0157821	6.35796
MGLB09699.1	0.0	2.12853e-08	0.00108455	0.987826
MGLB09699.2	6.88713	12.5286	2.03187	12.1776
MGLB09622.1	1.3832	3.59253	0.0	6.32105
MGLB09979.2	0.0	4.44613	0.0	0.532575
MGLB09979.1	7.03174	0.0	0.0	0.0
MGLB09979.3	0.0	0.0	0.150426	0.0
MGLB09983.2	0.0	0.0	0.0	0.0
MGLB09983.1	0.105944	0.0	1.96332	0.0
MGLB09983.3	0.0	0.0	0.0	0.0
MGLB10106.1	7.3079	2.25311	1.31176	13.2063
MGLB10029.1	0.0	0.0	0.0	0.0
MGLB09593.1	4241.48	3229.66	5055.33	2529.99
MGLB09593.2	17.4382	82.9593	61.9861	56.3623
MGLB09872.1	2.50098	5.42542	0.19662	7.65361
MGLB09930.1	1.24299	1.68357	0.647068	2.01567
MGLB09870.3	0.0	0.0	0.0	0.0
MGLB09870.1	0.0835654	1.84445	0.117542	1.54064
MGLB09870.2	0.0	0.0	0.0	0.0
MGLB09882.1	3.28512	2.09333	0.633577	2.67335
MGLB09506.1	16.2558	30.6652	12.1613	23.6571
MGLB09506.2	0.941152	1.65799	0.964802	1.45542
MGLB09574.1	1.07962	9.47231	1.80966	11.579
MGLB09574.2	0.0	107.233	0.0	21.1522
MGLB09738.1	10.0519	31.2421	0.0	8.24153
MGLB09823.1	0.0	0.0	0.0	0.0
MGLB09823.2	2.10924	7.15801	2.36654	9.01599
MGLB09823.3	0.0	0.0521873	0.0	0.0
MGLB09439.3	0.0	2.25524	1.6514	2.18257
MGLB09439.4	0.0	0.0	1.18986	2.01033
MGLB09439.2	0.126922	1.86714	1.46503	4.41731
MGLB09439.5	0.0	1.33613	0.0	0.0
MGLB09439.1	0.818831	0.0152284	6.68529e-10	1.2797
MGLB09447.1	26.7307	13.0206	1.60634	2.25394
MGLB09447.2	4.90759	1.5761	0.0	1.70056
MGLB09549.1	2.31204	2.91428	2.7452	2.48226
MGLB09905.1	0.0	0.392122	0.323192	15.8395
MGLB09909.1	1.26378	0.171864	0.0	0.715536
MGLB09479.1	0.0	0.0	0.0	0.0
MGLB09905.2	0.0	0.0	0.0	1.78147
MGLB09804.1	0.517669	0.132567	1.05753	2.37303
MGLB09897.2	7.48221	26.0478	1.6345	21.7985
MGLB10039.1	11.7735	8.10857	0.152835	8.50937
MGLB09418.1	0.902958	1.35894	0.0	0.0
MGLB09806.1	0.0	0.360226	0.599891	37.6621
MGLB09897.1	0.0334885	0.210592	0.0	0.900203
MGLB09511.1	39.9571	8.31624	0.0	5.25412
MGLB09513.1	8.32186	4.31901	0.0	4.1319
MGLB09433.1	0.491065	2.12893	0.225318	5.32581
MGLB10057.1	1.79689	6.79625	1.17424	25.675
MGLB09422.1	59.8647	19.7902	0.0	43.4461
MGLB09807.1	3.72997	7.96854	1.01345	9.26479
MGLB10100.1	15.8645	52.3483	3.2968	12.0225
MGLB09802.1	10.8192	13.6195	0.500465	1.2141
MGLB09802.2	0.0	4.70416	3.74516e-06	4.26299
MGLB09802.3	11.0102	11.622	1.81161	8.58437
MGLB09889.1	5.07643	14.5389	3.19204	27.6423
MGLB09536.1	0.0	1.01154	0.0	2.53258
MGLB09768.1	0.0	0.229923	0.0	0.0
MGLB09440.1	0.0	0.0	0.0	0.0
MGLB09440.2	1.11566	0.0	0.0	0.266933
MGLB09440.3	2.10461	4.92131	0.194875	36.366
MGLB09858.1	0.0	0.00716414	0.00352612	78.8572
MGLB09858.2	6.41819	1.43664	0.349187	25.6781
MGLB09623.1	34.8177	122.241	4.5971	266.6
MGLB10004.1	40.5651	147.907	6.67292	391.566
MGLB09906.2	0.0	0.0	0.0	0.0
MGLB09906.1	2.96541	7.34945	0.622333	6.38034
MGLB09994.1	9.30038	13.0766	2.27764	13.2672
MGLB10095.1	4.409e-07	1.7216e-08	0.0	1.50796
MGLB10095.2	7.30732e-10	2.01934e-10	5.74496e-09	0.0084789
MGLB10095.3	0.0	1.20699e-09	8.28792e-11	0.00978422
MGLB10095.4	1.83456	0.745402	1.24444	5.59977
MGLB10095.5	0.014138	4.082	0.0166355	6.29539
MGLB09704.1	7.87795	13.3462	3.4866	10.0692
MGLB09959.2	1.93585	1.50027	0.181061	2.10877e-07
MGLB09959.3	0.498014	1.16665	0.0	0.43251
MGLB09959.1	5.65007e-08	0.0	3.70327e-08	2.28666
MGLB09710.1	1.64878	0.107064	0.137567	0.149527
MGLB09640.1	21.6733	32.0755	9.21653	46.3013
MGLB09974.1	0.954209	0.81062	1.04857	0.0
MGLB09974.2	3.15333	15.598	0.0	1.81809
MGLB09563.1	5.0472	3.48097	0.282883	0.0513447
MGLB09924.1	4.31676	13.8204	32.3813	0.837556
MGLB09995.2	5.32682	88.7469	0.0	0.407849
MGLB09995.3	0.0	0.0	0.0	0.0
MGLB09995.1	10.7253	27.3929	0.0	0.0658296
MGLB09441.1	9.15804	21.5324	3.55142	19.6995
MGLB09535.3	0.10782	1.49757	0.0	2.09435
MGLB09535.4	0.0	0.0	0.0	0.0
MGLB09535.1	3.10598e-09	8.27153	2.69625e-08	10.5929
MGLB09535.2	4.77197	9.74381	3.95313	14.34
MGLB09535.5	0.173461	0.337828	0.490751	1.11843
MGLB10032.1	21027.1	24414.9	18922.3	15770.2
MGLB09723.1	18.2256	21.8997	1.69403	28.1459
MGLB09495.1	0.558405	0.568034	0.110641	0.48177
MGLB09736.1	460.743	1041.91	59.0774	993.039
MGLB09670.1	17.5144	19.4889	6.1026	27.5244
MGLB09670.2	0.0	0.0	0.0	0.0
MGLB09945.1	6.97243	11.1416	1.54172	40.2346
MGLB09721.1	20.3685	45.8483	8.34002	38.0362
MGLB09721.2	1.95515	0.0	0.0	2.37308
MGLB09942.1	2.37063	9.46639	13.2094	46.4411
MGLB10066.1	3.10967	12.6942	1.26706	13.7619
MGLB09876.1	1.40916	7.52527	0.0	11.3019
MGLB10025.1	1.68939	1.42211e-06	0.0888963	1.50504e-06
MGLB10025.2	0.0	0.0	0.0	0.0
MGLB10025.3	0.00188607	4.97131	0.000213332	5.45567
MGLB09879.1	0.0	0.0	5.02483	0.0
MGLB09901.1	1.92762	0.00540066	0.0	12.9588
MGLB10104.1	6.80251	0.11851	1.11401	34.5884
MGLB10104.2	2.07855	3.28527	0.0	116.025
MGLB09934.1	0.0	0.0	0.0	0.0
MGLB09621.1	6.64717	3.29145	0.413819	2.0584
MGLB09680.1	209.785	43.8381	0.0	0.247957
MGLB09781.1	1.98282	2.15722	0.346398	2.83285
MGLB09815.1	0.891552	2.74711	0.13485	6.98519
MGLB09583.1	0.0	7.14244	0.0	0.105332
MGLB09466.1	2.47182	13.8782	0.0	0.0
MGLB09466.3	0.0	0.0	0.108918	0.185552
MGLB09466.2	0.0	13.18	0.0	0.0
MGLB09566.1	67.2978	51.5734	1.46023	5.22731
MGLB10002.1	9.87296	21.4187	0.0	0.0
MGLB10002.2	2.74239	13.5163	0.665721	3.63164
MGLB10002.5	3.6142	0.0	0.0	0.0
MGLB10002.7	9.64385	29.443	0.611712	0.46429
MGLB10002.8	0.0200003	0.193339	0.0	0.0
MGLB10002.10	0.0438543	0.519835	0.0	0.276069
MGLB10002.3	3.15864e-10	0.401545	0.0	9.99359e-10
MGLB10002.4	0.642751	5.11455	0.0	1.30606
MGLB10002.6	0.0133725	0.0	0.0	0.766515
MGLB10002.9	0.0	0.192115	0.0	0.0
MGLB09616.1	1.05721	1.60978	0.313637	1.94743
MGLB09615.1	0.0	0.0	0.0	0.703908
MGLB09615.2	0.0	0.0	0.0	0.0
MGLB09615.3	0.0	0.101585	0.0	0.256702
MGLB09615.4	0.0	0.0	1.61988	0.0
MGLB09615.5	0.0	0.0752191	0.0	0.0
MGLB09615.7	1.19993	0.897306	1.85213	0.0
MGLB09615.8	0.0	0.0	0.0	0.0
MGLB09615.9	0.0	0.0	0.0	0.0
MGLB09615.6	0.0	0.275302	1.21209	2.87329
MGLB09618.1	2.48961	2.99771	0.443188	1.56699
MGLB10084.1	0.0	4.011	0.0	3.94003
MGLB09687.1	0.519577	9.62536	0.267994	11.2582
MGLB09492.1	2.28392	3.88719	0.0	0.93222
MGLB09786.1	0.0	0.0	0.0	0.0
MGLB10035.1	197.541	448.048	20.7048	425.056
MGLB10035.2	0.121555	0.0	0.0	0.0
MGLB10035.3	11.0904	30.1039	0.0	30.1417
MGLB10035.4	10.9833	0.0	3.97493	32.295
MGLB09779.2	0.0	0.733329	0.0	0.743971
MGLB09779.1	0.0	0.145878	0.0	0.963733
MGLB09865.1	1.81178	3.1423	0.0	4.04408
MGLB09603.1	1.04965	2.59555	0.065804	2.74409
MGLB09799.1	223.083	221.905	20.3258	69.7563
MGLB09600.2	0.0	0.0	0.0	4.46855e-09
MGLB09600.10	0.152612	0.212195	0.0	0.0416503
MGLB09600.13	0.0	0.0	0.0	0.0
MGLB09600.1	0.0	0.0	0.0	0.0
MGLB09600.11	3.51104	11.6078	0.468674	7.00504
MGLB09600.3	0.0	0.0	0.0	0.0
MGLB09600.4	0.0	1.22444e-08	5.55212e-11	0.0875204
MGLB09600.6	0.0	0.151308	0.0	0.0
MGLB09600.7	4.1789	12.3976	2.96707e-05	0.138301
MGLB09600.8	0.0	1.18652	0.0784535	0.00022239
MGLB09600.9	0.0	2.94771e-08	1.19372e-10	0.203934
MGLB09600.12	0.0	0.0	0.0	0.0
MGLB09600.5	0.0964973	0.750651	0.0823978	0.342131
MGLB09474.1	2.31837	3.28403	0.0	0.332745
MGLB09677.1	0.0	31.7224	0.0	502.534
MGLB09545.1	0.0	0.0	0.63071	0.0
MGLB09627.1	113.237	152.631	5.11659	152.032
MGLB09554.1	0.0	0.0	0.0	0.0
MGLB09445.2	0.0	0.0	0.0	0.0
MGLB09445.1	14.6813	22.7936	0.601152	4.88572
MGLB09445.3	0.0	0.0	0.0	1.06448
MGLB09820.1	3.73027	11.5372	2.58975	14.4004
MGLB09581.1	3.42295	5.7045	0.252777	12.6716
MGLB09893.1	30.039	0.0	0.0	0.0
MGLB09933.1	0.0	0.62907	0.0	0.0
MGLB09886.1	1.00956	1.68866	0.0	10.3978
MGLB10031.1	3.66869	3.90869	0.0	0.0
MGLB09895.1	73.8202	37.2005	0.0	0.0
MGLB09809.1	54.5092	41.9576	0.0	0.0
MGLB09409.1	7.8451	33.5443	0.0	176.084
MGLB09874.1	29.0221	41.3983	25.8151	12.8296
MGLB09874.2	0.0	0.0	0.0	0.0
MGLB09413.1	0.32577	2.45097	0.272081	0.0
MGLB09544.1	11.3208	22.2963	0.0	0.262884
MGLB09956.1	0.271389	12.7454	0.0	0.0
MGLB09956.2	4.05104	61.36	0.512552	0.179223
MGLB09530.1	1.91055	1.63987	0.690518	1.04436
MGLB09896.1	14.9455	11.3223	5.34983	7.29493
MGLB10018.1	2.0181	18.6017	0.0	1.4761
MGLB09884.1	28.459	17.6309	0.0	5.11478
MGLB09427.1	0.0	3.73745	0.586922	8.90844
MGLB09551.2	52.4293	101.227	0.693807	9.12921
MGLB09551.1	55.2465	100.876	2.18574	1.13439
MGLB09821.1	3.00105	13.1605	0.554403	1.76684
MGLB10090.1	0.303788	0.780607	0.0	0.0
MGLB10000.1	3.0091	12.9393	0.147812	0.126028
MGLB09625.1	64.7588	64.2448	115.818	0.0
MGLB10058.1	94.3027	23.1466	1.27891	0.0
MGLB09628.1	2.72969	0.153004	22.0789	0.565221
MGLB09628.2	2.75531	7.95619	1.16912e-09	0.830565
MGLB09628.3	7.23753e-11	31.8045	0.0294736	3.74859
MGLB09628.4	25.9692	18.0673	5.239	12.1936
MGLB09717.1	0.277553	0.809706	0.106574	2.25369
MGLB10026.1	5.86427	10.4232	1.98233	7.93362
MGLB09610.1	4.87125	7.49954	6.25849	8.95193
MGLB09875.1	0.782395	1.11734e-06	0.575326	3.60836
MGLB09875.2	0.782395	6.54658	0.575326	3.60836
MGLB09944.1	1.17228	0.390069	0.0	2.99908
MGLB09860.2	0.0	0.0	0.0	0.0
MGLB09860.3	4.18638	4.3497	0.0	9.28864
MGLB09860.4	0.519788	2.05933	0.0112238	2.26731
MGLB09860.1	1.25909	13.4053	0.0	38.7743
MGLB09493.4	0.0	1.76443e-09	0.0	1.92556e-10
MGLB09493.6	1.28522e-09	1.72125	0.0908153	1.71409
MGLB09493.3	0.0	1.76443e-09	0.0	1.92556e-10
MGLB09493.5	1.28522e-09	1.72125	0.0908153	1.71409
MGLB09493.1	8.43711e-09	2.6807e-08	0.0	7.88783e-09
MGLB09493.2	3.01302	3.82837	0.453989	8.2371
MGLB09883.1	43.6097	50.1143	10.6176	44.0772
MGLB09499.2	0.563457	3.66461	0.265431	8.50215
MGLB09499.1	0.0	0.773432	0.0	0.0
MGLB09576.1	5.8239	8.26971	1.98133	8.98817
MGLB09460.1	11.9788	17.7771	1.92058	1.90294
MGLB10082.1	1.61997	12.0108	0.0	0.159356
MGLB09695.1	1.4635	0.114248	0.0	0.0
MGLB09443.1	0.0	0.0	0.0	0.0
MGLB09706.1	0.0	0.0	0.0	0.0
MGLB09626.1	0.0	2.36803	0.26587	0.0
MGLB09626.2	0.871978	0.0	0.0	0.141581
MGLB09996.1	5.68588	4.83866	0.764654	4.75715
MGLB09746.1	10.7686	26.8007	3.26432	18.388
MGLB09746.2	0.0	0.0	0.0	0.422803
MGLB09990.1	7.37232	27.377	0.465969	17.2272
MGLB10102.1	0.0	0.0	2.35515	0.0
MGLB09926.1	8.56298	14.0881	5.36546	31.6586
MGLB09926.2	0.0	9.39204	0.0	10.176
MGLB09682.1	0.0874351	2.50507	0.0	0.925303
MGLB09836.1	1.67921	3.17056	1.49746	7.05086
MGLB09970.1	0.0	3.97358	0.0	21.8022
MGLB10067.1	0.0	0.0	0.0	0.274009
MGLB10067.2	7.00802	12.6833	0.0	0.491912
MGLB09755.1	0.0	0.0	0.0	0.425277
MGLB09984.1	0.703129	0.952746	0.0	0.0885346
MGLB09748.1	0.162091	0.473575	0.486835	1.54355
MGLB09665.1	0.0	0.0	0.0	0.626473
MGLB10061.1	0.0	0.0	0.122924	0.834476
MGLB09437.1	0.996957	0.771244	0.0862207	23.7931
MGLB09826.1	0.0	0.178104	0.166081	329.454
MGLB10096.1	3.41027	3.0719	0.0	24.4407
MGLB09834.1	0.0	0.0	0.0	0.0871634
MGLB09919.1	0.0	0.568253	0.291827	2.37642
MGLB09541.1	0.0	0.984038	0.49459	0.0
MGLB09417.1	1.00157	2.86703	0.0	8.08087
MGLB09517.1	9.94681	5.46709	1.61875	18.5883
MGLB09947.2	6.62849	5.80426	3.81941	4.56874
MGLB09947.1	0.449727	8.14955	1.20624	4.21915
MGLB09657.2	0.0	0.0	6.24607	0.786686
MGLB09657.1	6.3986	8.17572	2.74403e-08	14.2407
